created_at,sensor id,agv id,route id,ultrasonic_cm,distance to obstacle (cms),pir_detected,pir status,ir_detected,ir status,proximity alert (yes/no),collision warning (yes/no),robot position x,robot position y,speed (cm/sec),collision_risk_class,high_traffic_zone,obstacle_present,path_efficiency_score,navigation_action
2025-06-03 00:39:25,SENSOR_3,AGV_2,ROUTE_2,30.98430045,62.61,1,detected,0,off,yes,no,31.5,21.34,22.44,medium,no,no,87.84,slow
2025-06-03 00:40:41,SENSOR_3,AGV_5,ROUTE_2,,71.07,1,detected,0,off,no,no,44.75,83.57,27.87,low,no,no,75.13,slow
2025-06-03 00:41:56,SENSOR_2,AGV_3,ROUTE_3,91.74,77.36,0,not detected,0,off,no,no,71.42,1.18,33.27,low,no,no,71.39,turn
2025-06-03 00:43:12,SENSOR_3,AGV_3,ROUTE_1,122.25,55,0,not detected,0,off,no,no,26.62,31.32,36.2,low,no,no,70.51,turn
2025-06-03 00:44:28,SENSOR_1,AGV_4,ROUTE_1,22.8233202,68.61,1,detected,0,off,yes,yes,55.53,27.44,29.27,high,yes,no,71.9,stop
2025-06-03 00:45:43,SENSOR_2,AGV_1,ROUTE_3,,82.19,0,not detected,0,off,no,no,69.43,55.36,33.4,low,no,no,84.73,turn
2025-06-03 00:46:59,SENSOR_3,AGV_2,ROUTE_3,64.52,65.3,1,detected,0,off,no,no,97.99,13.37,22.75,low,no,yes,78.1,turn
2025-06-03 00:48:14,SENSOR_3,AGV_2,ROUTE_3,139.56,81.08,0,not detected,0,off,no,no,26.16,53.55,35.92,low,yes,no,85.34,turn
2025-06-03 00:49:30,SENSOR_3,AGV_4,ROUTE_1,101.34,66.66,0,not detected,1,on,no,no,53.72,57.08,37.74,low,yes,no,96.19,slow
2025-06-03 00:50:46,SENSOR_1,AGV_2,ROUTE_1,157.15,65.84,0,not detected,0,off,no,no,24.35,33.24,27.88,low,no,no,69.39,stop
2025-06-03 00:52:01,SENSOR_1,AGV_1,ROUTE_1,32.36,43.67,0,not detected,0,off,yes,no,36.21,76.96,35.85,medium,yes,no,88.64,slow
2025-06-03 00:53:17,SENSOR_1,AGV_3,ROUTE_1,59.2,57.15,1,detected,0,off,no,no,6.97,74.62,41.85,low,yes,no,80.12,stop
2025-06-03 00:54:32,SENSOR_3,AGV_4,ROUTE_1,26.54355556,38.78,1,detected,0,off,yes,yes,43.77,35.27,28.47,high,yes,yes,100,stop
2025-06-03 00:55:48,SENSOR_1,AGV_4,ROUTE_1,156.23,77.67,0,not detected,1,on,no,no,42.2,92.08,22.81,low,no,no,65.24,slow
2025-06-03 00:57:04,SENSOR_3,AGV_5,ROUTE_1,104.32,89.47,0,not detected,1,on,no,no,4.1,87.62,37.69,low,no,no,94.28,slow
2025-06-03 00:58:19,SENSOR_2,AGV_5,ROUTE_3,26.62991619,75.66,1,detected,0,off,yes,no,59.42,31.09,34.88,high,yes,yes,91.73,slow
2025-06-03 00:59:35,SENSOR_1,AGV_3,ROUTE_1,69.05683272,80.3,1,detected,0,off,no,no,87.63,89.19,30.88,low,no,no,81.41,turn
2025-06-03 01:00:50,SENSOR_3,AGV_2,ROUTE_1,136.39,53.37,1,detected,1,on,no,no,50.11,88.71,29.57,low,yes,yes,72.73,stop
2025-06-03 01:02:06,SENSOR_3,AGV_2,ROUTE_2,64.47,57.14,0,not detected,1,on,no,no,16.21,27.22,27.9,low,no,yes,100,turn
2025-06-03 01:03:22,SENSOR_1,AGV_1,ROUTE_2,150.91,87.26,0,not detected,1,on,no,no,10.29,56.5,28.89,low,no,yes,100,stop
2025-06-03 01:04:37,SENSOR_3,AGV_3,ROUTE_1,46.57,44.67,0,not detected,1,on,no,no,14.41,63.48,29.86,medium,yes,no,91.3,slow
2025-06-03 01:05:53,SENSOR_3,AGV_1,ROUTE_2,,50.32,1,detected,1,on,no,no,75.92,29.01,38.08,low,no,yes,72.62,turn
2025-06-03 01:07:08,SENSOR_3,AGV_4,ROUTE_2,162.27,69.21,0,not detected,0,off,no,no,25.8,59.94,31.79,low,no,no,95.01,turn
2025-06-03 01:08:24,SENSOR_1,AGV_2,ROUTE_2,136.8,46.95,0,not detected,1,on,no,no,49.55,34.22,31.96,low,yes,no,84.64,stop
2025-06-03 01:09:40,SENSOR_1,AGV_5,ROUTE_1,153.52,77.1,1,detected,1,on,no,no,4.15,87.73,28.23,low,yes,no,75.96,slow
2025-06-03 01:10:55,SENSOR_1,AGV_2,ROUTE_3,153.61,68.26,0,not detected,1,on,no,no,13.38,28.04,40.06,low,yes,yes,65.61,stop
2025-06-03 01:12:11,SENSOR_2,AGV_1,ROUTE_3,17.06940215,74.18,1,detected,0,off,yes,no,92.6,95.65,31.66,high,yes,no,90.73,slow
2025-06-03 01:13:26,SENSOR_1,AGV_4,ROUTE_1,115.55,44.87,1,detected,0,off,no,no,4.31,5.61,23.52,low,no,no,84.52,turn
2025-06-03 01:14:42,SENSOR_3,AGV_2,ROUTE_1,125.39,66.23,0,not detected,0,off,no,no,35.74,92.37,31.56,low,no,no,86.13,slow
2025-06-03 01:15:58,SENSOR_3,AGV_3,ROUTE_1,33.66798416,41.68,1,detected,0,off,yes,no,32.1,33.35,30.7,medium,yes,no,94.67,slow
2025-06-03 01:17:13,SENSOR_3,AGV_4,ROUTE_3,116.36,64.97,0,not detected,0,off,no,no,89.29,15.54,24.95,low,no,yes,65.42,turn
2025-06-03 01:18:29,SENSOR_2,AGV_4,ROUTE_1,28.89,17.73,1,detected,1,on,yes,yes,59.49,2.15,35.19,high,no,yes,69.9,stop
2025-06-03 01:19:44,SENSOR_1,AGV_4,ROUTE_3,114.96,51.02,1,detected,0,off,no,no,66.4,34.85,36.19,low,no,yes,75.9,turn
2025-06-03 01:21:00,SENSOR_1,AGV_3,ROUTE_3,82.31,29.51,1,detected,0,off,no,no,86.71,89.43,33.57,low,yes,no,91.17,turn
2025-06-03 01:22:16,SENSOR_1,AGV_2,ROUTE_3,153.61,68.26,0,not detected,1,on,no,no,13.38,28.04,40.06,low,yes,yes,65.61,stop
2025-06-03 01:23:31,SENSOR_2,AGV_1,ROUTE_2,82.69,73.55,0,not detected,1,on,no,no,78.32,41.29,23.55,low,no,no,84.17,turn
2025-06-03 01:24:47,SENSOR_1,AGV_2,ROUTE_1,157.15,65.84,0,not detected,0,off,no,no,24.35,33.24,27.88,low,no,no,69.39,stop
2025-06-03 01:26:02,SENSOR_3,AGV_5,ROUTE_3,32.82,35.8,1,detected,0,off,yes,no,84.95,62.02,27.26,medium,no,no,80.34,slow
2025-06-03 01:27:18,SENSOR_1,AGV_5,ROUTE_3,101.9887586,53.16,1,detected,0,off,no,no,64.06,8.01,31.97,low,no,no,100,turn
2025-06-03 01:28:34,SENSOR_1,AGV_3,ROUTE_3,,42.52,0,not detected,0,off,no,no,81.98,47.55,33.6,low,no,yes,88.89,stop
2025-06-03 01:29:49,SENSOR_3,AGV_1,ROUTE_2,135.2,50.74,0,not detected,1,on,no,no,83.65,82.05,28.25,low,no,yes,78.55,turn
2025-06-03 01:31:05,SENSOR_1,AGV_2,ROUTE_3,153.61,68.26,0,not detected,1,on,no,no,13.38,28.04,40.06,low,yes,yes,65.61,stop
2025-06-03 01:32:20,SENSOR_3,AGV_4,ROUTE_1,145.59,62.77,0,not detected,1,on,no,no,53.42,29.63,35.97,low,yes,no,81.77,stop
2025-06-03 01:33:36,SENSOR_2,AGV_1,ROUTE_1,143.15,71.24,0,not detected,1,on,no,no,46.99,8.43,29.48,low,no,no,93.27,slow
2025-06-03 01:34:52,SENSOR_3,AGV_1,ROUTE_2,21.57,15.33,0,not detected,0,off,yes,yes,36.29,76.35,28.51,high,yes,no,75.66,stop
2025-06-03 01:36:07,SENSOR_1,AGV_5,ROUTE_2,108.21,72.9,1,detected,0,off,no,no,7.15,68.08,28.83,low,yes,no,76.95,turn
2025-06-03 01:37:23,SENSOR_3,AGV_2,ROUTE_1,112.26,91.78,0,not detected,0,off,no,no,69.64,50.85,30.3,low,no,no,99.85,stop
2025-06-03 01:38:38,SENSOR_2,AGV_5,ROUTE_3,29.2209258,91.21,1,detected,0,off,yes,yes,88.44,27.87,28.42,high,no,no,87.59,stop
2025-06-03 01:39:54,SENSOR_2,AGV_1,ROUTE_1,38.02,14.42,0,not detected,0,off,yes,no,63.45,67.78,34.91,medium,no,no,72.63,slow
2025-06-03 01:41:10,SENSOR_2,AGV_2,ROUTE_3,140.89,50.27,1,detected,1,on,no,no,15.86,36.32,27.68,low,no,no,98.04,turn
2025-06-03 01:42:25,SENSOR_1,AGV_5,ROUTE_1,107.47,32.61,0,not detected,0,off,no,no,1.03,29.37,33.82,low,no,no,100,turn
2025-06-03 01:43:41,SENSOR_2,AGV_1,ROUTE_1,141.2,85.83,0,not detected,1,on,no,no,12.77,5.11,27.42,low,yes,yes,73.31,slow
2025-06-03 01:44:56,SENSOR_2,AGV_3,ROUTE_2,143.26,64.88,0,not detected,0,off,no,no,61.88,33.51,33.51,low,no,yes,93.67,turn
2025-06-03 01:46:12,SENSOR_1,AGV_5,ROUTE_2,62.82,58.18,0,not detected,0,off,no,no,93.18,62.14,29.15,low,yes,no,82.56,turn
2025-06-03 01:47:28,SENSOR_2,AGV_5,ROUTE_3,26.62991619,75.66,1,detected,0,off,yes,no,59.42,31.09,34.88,high,yes,yes,91.73,slow
2025-06-03 01:48:43,SENSOR_1,AGV_5,ROUTE_1,120.99,87.97,1,detected,1,on,no,no,56.18,96.41,28.53,low,yes,no,78.24,turn
2025-06-03 01:49:59,SENSOR_1,AGV_1,ROUTE_1,26.94375405,52.7,1,detected,0,off,yes,no,80.91,88.98,24.06,high,no,yes,82.53,slow
2025-06-03 01:51:14,SENSOR_2,AGV_4,ROUTE_1,161.44,71.49,1,detected,1,on,no,no,89.89,11.1,18.84,low,no,yes,85.48,turn
2025-06-03 01:52:30,SENSOR_1,AGV_4,ROUTE_3,159.54,68.44,0,not detected,0,off,no,no,12.1,11.95,20.04,low,no,no,97.21,turn
2025-06-03 01:53:46,SENSOR_1,AGV_2,ROUTE_2,98.34,35.15,0,not detected,1,on,no,no,21.79,79.23,27.36,low,no,no,84.86,turn
2025-06-03 01:55:01,SENSOR_2,AGV_5,ROUTE_2,27.82585131,66.5,1,detected,0,off,yes,no,45.58,71.96,31.05,high,no,no,100,slow
2025-06-03 01:56:17,SENSOR_1,AGV_3,ROUTE_1,66.2,67.14,0,not detected,0,off,no,no,64.19,17.6,24.62,low,no,no,87.01,slow
2025-06-03 01:57:32,SENSOR_3,AGV_3,ROUTE_3,88.15,73.06,0,not detected,0,off,no,no,2.55,27.57,32.48,low,no,no,79.67,turn
2025-06-03 01:58:48,SENSOR_1,AGV_3,ROUTE_1,66.2,67.14,0,not detected,0,off,no,no,64.19,17.6,24.62,low,no,no,87.01,slow
2025-06-03 02:00:04,SENSOR_2,AGV_1,ROUTE_3,32.55597939,59.52,1,detected,0,off,yes,no,8.66,57.59,32.24,medium,no,no,80.18,slow
2025-06-03 02:01:19,SENSOR_2,AGV_5,ROUTE_3,26.62991619,75.66,1,detected,0,off,yes,no,59.42,31.09,34.88,high,yes,yes,91.73,slow
2025-06-03 02:02:35,SENSOR_3,AGV_5,ROUTE_3,32.82,35.8,1,detected,0,off,yes,no,84.95,62.02,27.26,medium,no,no,80.34,slow
2025-06-03 02:03:50,SENSOR_3,AGV_1,ROUTE_2,140.75,71.28,1,detected,0,off,no,no,24.61,66.94,31.86,low,no,no,74.91,slow
2025-06-03 02:05:06,SENSOR_3,AGV_3,ROUTE_2,147.48,67.55,0,not detected,0,off,no,no,45.89,75.78,30.7,low,no,no,80.9,slow
2025-06-03 02:06:22,SENSOR_3,AGV_1,ROUTE_3,66.55,42.23,1,detected,0,off,no,no,57.01,26.74,27.14,low,no,yes,96.03,turn
2025-06-03 02:07:37,SENSOR_3,AGV_5,ROUTE_3,32.82,35.8,1,detected,0,off,yes,no,84.95,62.02,27.26,medium,no,no,80.34,slow
2025-06-03 02:08:53,SENSOR_1,AGV_5,ROUTE_2,112.31,74.91,0,not detected,1,on,no,no,22.08,15,31.94,low,no,no,95.36,stop
2025-06-03 02:10:08,SENSOR_2,AGV_1,ROUTE_2,,69.19,0,not detected,0,off,no,no,1.05,13.96,41.85,low,no,no,86.77,turn
2025-06-03 02:11:24,SENSOR_1,AGV_1,ROUTE_3,24.62074536,70.11,1,detected,0,off,yes,yes,28.72,0.34,34.61,high,no,yes,90.76,stop
2025-06-03 02:12:40,SENSOR_3,AGV_1,ROUTE_1,119.91,55.86,0,not detected,1,on,no,no,74.85,26.22,29.86,low,no,no,83.3,turn
2025-06-03 02:13:55,SENSOR_1,AGV_3,ROUTE_2,144.94,78.55,1,detected,1,on,no,no,76.29,16.63,31.8,low,no,no,96.61,stop
2025-06-03 02:15:11,SENSOR_2,AGV_2,ROUTE_3,104.13,44.7,0,not detected,1,on,no,no,2.69,3.69,28.8,low,no,no,98.49,turn
2025-06-03 02:16:26,SENSOR_1,AGV_1,ROUTE_2,140.08,50.47,0,not detected,0,off,no,no,41.19,2.3,40.75,low,no,no,74.68,turn
2025-06-03 02:17:42,SENSOR_3,AGV_1,ROUTE_2,155.66,70.96,1,detected,1,on,no,no,8.92,9.07,27.86,low,no,yes,81.09,stop
2025-06-03 02:18:58,SENSOR_3,AGV_2,ROUTE_1,136.39,53.37,1,detected,1,on,no,no,50.11,88.71,29.57,low,yes,yes,72.73,stop
2025-06-03 02:20:13,SENSOR_2,AGV_3,ROUTE_1,,61.35,0,not detected,0,off,no,no,78.51,46.87,38.07,low,no,no,81.52,turn
2025-06-03 02:21:29,SENSOR_3,AGV_3,ROUTE_3,97.63,78.62,0,not detected,1,on,no,no,77.35,11.47,29.9,low,no,no,79.59,stop
2025-06-03 02:22:44,SENSOR_2,AGV_3,ROUTE_3,73.74033146,46.7,1,detected,0,off,no,no,13.24,56.13,30.29,low,no,no,87.47,stop
2025-06-03 02:24:00,SENSOR_3,AGV_2,ROUTE_3,67.61,58.53,0,not detected,0,off,no,no,58.68,39.57,32.2,low,no,yes,93.81,stop
2025-06-03 02:25:16,SENSOR_1,AGV_2,ROUTE_3,37.17,10.72,0,not detected,0,off,yes,no,14.42,82.42,33.16,medium,no,no,78.36,slow
2025-06-03 02:26:31,SENSOR_2,AGV_4,ROUTE_1,28.89,17.73,1,detected,1,on,yes,yes,59.49,2.15,35.19,high,no,yes,69.9,stop
2025-06-03 02:27:47,SENSOR_2,AGV_2,ROUTE_1,164.81,78.07,0,not detected,0,off,no,no,26.58,71.45,30.27,low,no,yes,96.52,slow
2025-06-03 02:29:02,SENSOR_3,AGV_5,ROUTE_2,71.19,57.49,0,not detected,1,on,no,no,29.11,54.15,28.53,low,yes,no,88.09,turn
2025-06-03 02:30:18,SENSOR_3,AGV_2,ROUTE_1,16.77385787,70.75,1,detected,0,off,yes,yes,78.35,25.64,18.38,high,no,no,74.46,stop
2025-06-03 02:31:34,SENSOR_3,AGV_4,ROUTE_1,101.34,66.66,0,not detected,1,on,no,no,53.72,57.08,37.74,low,yes,no,96.19,slow
2025-06-03 02:32:49,SENSOR_1,AGV_3,ROUTE_2,147.52,64.58,0,not detected,1,on,no,no,20.8,52.33,20,low,no,no,94.89,stop
2025-06-03 02:34:05,SENSOR_3,AGV_5,ROUTE_1,121.1,61.58,0,not detected,0,off,no,no,45.92,38.06,27.81,low,no,no,83.22,turn
2025-06-03 02:35:20,SENSOR_3,AGV_1,ROUTE_3,131.94,49.92,0,not detected,1,on,no,no,69.45,8.46,29.57,low,yes,no,79.15,stop
2025-06-03 02:36:36,SENSOR_2,AGV_2,ROUTE_2,66.61,69.53,0,not detected,0,off,no,no,78.33,44.32,26.91,low,no,no,78.88,turn
2025-06-03 02:37:52,SENSOR_2,AGV_1,ROUTE_3,108.09,43.73,0,not detected,0,off,no,no,65.01,64.88,30.3,low,no,no,86.71,turn
2025-06-03 02:39:07,SENSOR_2,AGV_2,ROUTE_3,128.86,37.15,0,not detected,0,off,no,no,57.39,94.41,30.93,low,yes,no,100,turn
2025-06-03 02:40:23,SENSOR_1,AGV_4,ROUTE_1,156.23,77.67,0,not detected,1,on,no,no,42.2,92.08,22.81,low,no,no,65.24,slow
2025-06-03 02:41:38,SENSOR_2,AGV_4,ROUTE_1,91.56,53.81,0,not detected,0,off,no,no,4.82,31.07,27.82,low,no,yes,85.18,slow
2025-06-03 02:42:54,SENSOR_1,AGV_3,ROUTE_2,144.94,78.55,1,detected,1,on,no,no,76.29,16.63,31.8,low,no,no,96.61,stop
2025-06-03 02:44:10,SENSOR_1,AGV_1,ROUTE_3,82.96,77.04,0,not detected,0,off,no,no,66.67,39.95,27.81,low,no,no,83.67,slow
2025-06-03 02:45:25,SENSOR_2,AGV_1,ROUTE_2,69.58,50.87,0,not detected,0,off,no,no,17.55,77.67,24.13,low,no,no,86.64,turn
2025-06-03 02:46:41,SENSOR_3,AGV_5,ROUTE_3,36.44,37.93,0,not detected,1,on,yes,no,60.69,74.51,33.77,medium,no,no,97.8,slow
2025-06-03 02:47:56,SENSOR_3,AGV_5,ROUTE_3,124.82,42.26,1,detected,1,on,no,no,60.96,48.15,34.71,low,no,no,88.47,stop
2025-06-03 02:49:12,SENSOR_3,AGV_3,ROUTE_2,19.77893385,67.89,1,detected,0,off,yes,yes,60.56,60.56,27.15,high,no,no,80.69,stop
2025-06-03 02:50:28,SENSOR_1,AGV_3,ROUTE_3,61.94,30.03,0,not detected,0,off,no,no,46.84,96.26,23.44,low,yes,no,83.55,stop
2025-06-03 02:51:43,SENSOR_3,AGV_4,ROUTE_1,101.34,66.66,0,not detected,1,on,no,no,53.72,57.08,37.74,low,yes,no,96.19,slow
2025-06-03 02:52:59,SENSOR_3,AGV_4,ROUTE_1,26.54355556,38.78,1,detected,0,off,yes,yes,43.77,35.27,28.47,high,yes,yes,100,stop
2025-06-03 02:54:14,SENSOR_1,AGV_3,ROUTE_3,,42.52,0,not detected,0,off,no,no,81.98,47.55,33.6,low,no,yes,88.89,stop
2025-06-03 02:55:30,SENSOR_2,AGV_2,ROUTE_2,109.75,50.53,1,detected,0,off,no,no,92.72,93.69,33.47,low,no,no,80.56,turn
2025-06-03 02:56:46,SENSOR_1,AGV_1,ROUTE_3,174.91,77.91,1,detected,0,off,no,no,43.8,79.65,14.33,low,no,yes,89.69,stop
2025-06-03 02:58:01,SENSOR_3,AGV_2,ROUTE_1,16.77385787,70.75,1,detected,0,off,yes,yes,78.35,25.64,18.38,high,no,no,74.46,stop
2025-06-03 02:59:17,SENSOR_1,AGV_5,ROUTE_3,109.86,72.75,0,not detected,1,on,no,no,33.03,97.51,21.56,low,no,yes,89.62,slow
2025-06-03 03:00:32,SENSOR_2,AGV_1,ROUTE_3,61.72,62.79,0,not detected,1,on,no,no,65.27,30.62,29.98,low,no,no,100,turn
2025-06-03 03:01:48,SENSOR_2,AGV_5,ROUTE_2,39.02528655,73.17,1,detected,0,off,yes,no,36.11,35.44,29.49,medium,no,yes,100,slow
2025-06-03 03:03:04,SENSOR_3,AGV_2,ROUTE_1,136.39,53.37,1,detected,1,on,no,no,50.11,88.71,29.57,low,yes,yes,72.73,stop
2025-06-03 03:04:19,SENSOR_3,AGV_5,ROUTE_2,36.49685467,45.96,1,detected,0,off,yes,no,46.7,62.21,27.71,medium,no,no,92.89,slow
2025-06-03 03:05:35,SENSOR_1,AGV_3,ROUTE_1,66.2,67.14,0,not detected,0,off,no,no,64.19,17.6,24.62,low,no,no,87.01,slow
2025-06-03 03:06:50,SENSOR_1,AGV_2,ROUTE_1,120.99,59.26,0,not detected,0,off,no,no,58.21,82.74,24.08,low,no,no,90.93,slow
2025-06-03 03:08:06,SENSOR_3,AGV_4,ROUTE_1,26.58498313,68.43,1,detected,0,off,yes,yes,14.99,48.11,27.37,high,no,yes,79.88,stop
2025-06-03 03:09:22,SENSOR_3,AGV_3,ROUTE_1,102.1,58.85,0,not detected,1,on,no,no,45.61,77.72,32.35,low,no,no,85.65,turn
2025-06-03 03:10:37,SENSOR_2,AGV_4,ROUTE_3,35.64,40.97,0,not detected,0,off,yes,no,91.28,4.7,34.66,medium,no,yes,100,slow
2025-06-03 03:11:53,SENSOR_1,AGV_4,ROUTE_2,,90.59,0,not detected,0,off,no,no,53.68,20.91,25.16,low,no,no,83.12,stop
2025-06-03 03:13:08,SENSOR_1,AGV_4,ROUTE_1,23.84800031,43.08,1,detected,0,off,yes,yes,87.37,2.37,41.02,high,no,no,95.92,stop
2025-06-03 03:14:24,SENSOR_2,AGV_1,ROUTE_1,143.81,59.46,0,not detected,1,on,no,no,58.1,32.72,29.45,low,no,no,93.08,slow
2025-06-03 03:15:40,SENSOR_1,AGV_2,ROUTE_1,139.8,85.4,0,not detected,1,on,no,no,63.36,42.93,34.55,low,no,no,88.23,slow
2025-06-03 03:16:55,SENSOR_3,AGV_4,ROUTE_2,110.99,54.36,0,not detected,1,on,no,no,47.83,62.51,29.4,low,no,no,83.44,stop
2025-06-03 03:18:11,SENSOR_2,AGV_2,ROUTE_2,75.76,59.22,0,not detected,0,off,no,no,95.47,96.47,28.03,low,no,no,73.54,turn
2025-06-03 03:19:26,SENSOR_3,AGV_1,ROUTE_2,39.8,34.51,1,detected,0,off,yes,no,80.16,47.1,20.24,medium,no,no,97.18,slow
2025-06-03 03:20:42,SENSOR_2,AGV_1,ROUTE_3,117.12,37.97,0,not detected,0,off,no,no,36.15,74.38,25.44,low,no,no,85.83,stop
2025-06-03 03:21:58,SENSOR_3,AGV_3,ROUTE_2,24.44,26.67,0,not detected,1,on,yes,yes,59.1,23.31,27.65,high,no,no,82.92,stop
2025-06-03 03:23:13,SENSOR_3,AGV_4,ROUTE_1,33.27,26.62,0,not detected,1,on,yes,no,42.54,62.17,28.04,medium,yes,no,81.89,slow
2025-06-03 03:24:29,SENSOR_3,AGV_1,ROUTE_2,21.57,15.33,0,not detected,0,off,yes,yes,36.29,76.35,28.51,high,yes,no,75.66,stop
2025-06-03 03:25:44,SENSOR_1,AGV_1,ROUTE_3,82.96,77.04,0,not detected,0,off,no,no,66.67,39.95,27.81,low,no,no,83.67,slow
2025-06-03 03:27:00,SENSOR_1,AGV_2,ROUTE_2,101.66,49.06,0,not detected,1,on,no,no,0.43,82.9,37.64,low,yes,yes,78.47,turn
2025-06-03 03:28:16,SENSOR_3,AGV_3,ROUTE_1,46.57,44.67,0,not detected,1,on,no,no,14.41,63.48,29.86,medium,yes,no,91.3,slow
2025-06-03 03:29:31,SENSOR_3,AGV_3,ROUTE_3,119.7,58.96,0,not detected,1,on,no,no,3.64,97,20.42,low,no,no,95.56,stop
2025-06-03 03:30:47,SENSOR_2,AGV_5,ROUTE_2,85.25,54.71,1,detected,1,on,no,no,7.6,37.9,25.8,low,yes,no,68.29,turn
2025-06-03 03:32:02,SENSOR_3,AGV_2,ROUTE_1,16.77385787,70.75,1,detected,0,off,yes,yes,78.35,25.64,18.38,high,no,no,74.46,stop
2025-06-03 03:33:18,SENSOR_3,AGV_4,ROUTE_1,101.34,66.66,0,not detected,1,on,no,no,53.72,57.08,37.74,low,yes,no,96.19,slow
2025-06-03 03:34:34,SENSOR_1,AGV_4,ROUTE_1,156.23,77.67,0,not detected,1,on,no,no,42.2,92.08,22.81,low,no,no,65.24,slow
2025-06-03 03:35:49,SENSOR_1,AGV_3,ROUTE_1,59.2,57.15,1,detected,0,off,no,no,6.97,74.62,41.85,low,yes,no,80.12,stop
2025-06-03 03:37:05,SENSOR_2,AGV_2,ROUTE_3,24.69837918,55.76,1,detected,0,off,yes,yes,20.94,69.18,28.54,high,no,no,71.83,stop
2025-06-03 03:38:20,SENSOR_2,AGV_5,ROUTE_2,39.02528655,73.17,1,detected,0,off,yes,no,36.11,35.44,29.49,medium,no,yes,100,slow
2025-06-03 03:39:36,SENSOR_3,AGV_3,ROUTE_3,148.63,61.54,0,not detected,0,off,no,no,29.09,95.08,37.5,low,no,no,75.61,turn
2025-06-03 03:40:52,SENSOR_1,AGV_4,ROUTE_1,39.31537481,77.19,1,detected,0,off,yes,no,28.5,65.89,24.08,medium,no,yes,87.31,slow
2025-06-03 03:42:07,SENSOR_2,AGV_4,ROUTE_1,28.89,17.73,1,detected,1,on,yes,yes,59.49,2.15,35.19,high,no,yes,69.9,stop
2025-06-03 03:43:23,SENSOR_3,AGV_2,ROUTE_2,137.45,63.25,0,not detected,1,on,no,no,63.37,48.43,32.13,low,no,yes,77.97,turn
2025-06-03 03:44:38,SENSOR_1,AGV_1,ROUTE_3,127.29,69.84,0,not detected,1,on,no,no,28.28,18.2,29.05,low,no,no,100,stop
2025-06-03 03:45:54,SENSOR_3,AGV_5,ROUTE_3,124.82,42.26,1,detected,1,on,no,no,60.96,48.15,34.71,low,no,no,88.47,stop
2025-06-03 03:47:10,SENSOR_3,AGV_1,ROUTE_2,155.66,70.96,1,detected,1,on,no,no,8.92,9.07,27.86,low,no,yes,81.09,stop
2025-06-03 03:48:25,SENSOR_1,AGV_1,ROUTE_1,32.36,43.67,0,not detected,0,off,yes,no,36.21,76.96,35.85,medium,yes,no,88.64,slow
2025-06-03 03:49:41,SENSOR_1,AGV_1,ROUTE_1,92.99,47.39,1,detected,1,on,no,no,80.87,79.15,27.21,low,no,no,80.18,turn
2025-06-03 03:50:56,SENSOR_3,AGV_2,ROUTE_1,112.26,91.78,0,not detected,0,off,no,no,69.64,50.85,30.3,low,no,no,99.85,stop
2025-06-03 03:52:12,SENSOR_2,AGV_1,ROUTE_1,39.86,37.24,1,detected,0,off,yes,no,37.15,43.62,25.45,medium,no,yes,77.84,slow
2025-06-03 03:53:28,SENSOR_1,AGV_5,ROUTE_2,158.87,60.44,0,not detected,0,off,no,no,8.37,7.35,34.15,low,yes,no,86.6,stop
2025-06-03 03:54:43,SENSOR_3,AGV_4,ROUTE_1,22.1670829,53.68,1,detected,0,off,yes,no,28.28,24.9,16.21,high,yes,no,80.76,slow
2025-06-03 03:55:59,SENSOR_3,AGV_1,ROUTE_2,29.05186733,69.57,1,detected,0,off,yes,yes,41.99,75.33,31.98,high,no,no,90.21,stop
2025-06-03 03:57:14,SENSOR_2,AGV_5,ROUTE_1,124.91,46.71,1,detected,0,off,no,no,13.01,8.92,27.65,low,no,no,58.24,slow
2025-06-03 03:58:30,SENSOR_3,AGV_4,ROUTE_1,26.58498313,68.43,1,detected,0,off,yes,yes,14.99,48.11,27.37,high,no,yes,79.88,stop
2025-06-03 03:59:46,SENSOR_1,AGV_5,ROUTE_1,157.54,52.14,0,not detected,0,off,no,no,63.7,59.59,28.39,low,no,no,87.98,stop
2025-06-03 04:01:01,SENSOR_2,AGV_5,ROUTE_1,146.41,87.1,0,not detected,0,off,no,no,86.79,5.89,33.61,low,no,no,100,turn
2025-06-03 04:02:17,SENSOR_3,AGV_3,ROUTE_2,24.44,26.67,0,not detected,1,on,yes,yes,59.1,23.31,27.65,high,no,no,82.92,stop
2025-06-03 04:03:32,SENSOR_1,AGV_5,ROUTE_2,85.66,44.73,0,not detected,0,off,no,no,92.93,9.34,31.22,low,yes,no,88.73,stop
2025-06-03 04:04:48,SENSOR_2,AGV_4,ROUTE_1,112.16,66.65,0,not detected,0,off,no,no,54.56,61.13,31.26,low,yes,no,83.56,stop
2025-06-03 04:06:04,SENSOR_3,AGV_5,ROUTE_3,77.01,64.86,1,detected,1,on,no,no,36.27,67.43,36.64,low,yes,no,83.87,turn
2025-06-03 04:07:19,SENSOR_3,AGV_4,ROUTE_1,37.12,33.91,0,not detected,1,on,yes,no,96.21,66.22,33.81,medium,no,no,71.72,slow
2025-06-03 04:08:35,SENSOR_1,AGV_2,ROUTE_1,32.58788871,74.39,1,detected,0,off,yes,no,23.38,82.23,33.97,medium,no,yes,77.39,slow
